-5.5658	-0.86484
-5.5044	-0.82283
-6.1847	-0.67743
-8.0202	-0.55748
-6.5179	-0.63635
-5.6792	-1.0645
-5.6302	-0.41673
-5.6218	1.4959
-6.3681	-0.94347
-4.6466	0.8929
-4.1889	-0.95434
-5.8395	1.9025
-9.4016	-0.40301
-6.8736	2.8371
-8.3534	3.8824
-9.2999	-0.27422
-6.1603	1.9187
-7.1229	3.0501
-4.7366	0.41034
-8.834	4.3304
-9.6545	-0.30787
-9.536	4.7936
-6.071	2.0121
-6.5888	2.6837
-7.6958	3.4408
-7.9864	3.7511
-11.028	0.088756
-5.7618	1.4835
-4.7765	-0.8383
-7.011	-0.81766
-5.1056	0.62769
-5.2492	0.90596
-4.8887	-0.45111
-5.614	-0.90009
-5.2779	-0.29228
-7.3933	3.1415
-6.3309	2.3304
-8.7731	4.3246
-5.8429	2.0061
-9.114	-0.30498
-5.7281	1.3555
-4.7896	-0.5835
-6.6541	-0.78904
-8.4705	-0.52028
-5.2777	1.3268
-10.5	0.0031314
-8.1264	3.9884
-6.5196	-0.67385
-6.87	-0.62788
-5.2117	-0.73771
-5.3008	-0.83706
-4.1873	-0.26871
-7.3765	-0.5476
-4.8405	0.55283
-4.9973	0.069566
-5.9429	1.931
-4.6633	0.82093
-4.5466	-0.7335
-6.3218	-0.43368
-7.0569	2.936
-4.6856	-0.58942
-5.5483	-0.9897
-6.4046	2.3272
-9.8721	-0.16399
-4.737	0.26774
-9.2333	-0.37421
-5.2159	0.88069
-6.2295	2.2023
-4.9463	-0.40339
-10.471	0.0082235
-4.0722	-0.80385
-6.6735	-0.77961
-5.4954	-0.63911
-6.4335	-0.96491
-5.6294	-1.1394
-9.2778	-0.4143
-6.2303	1.9484
-4.7265	0.25629
-7.1117	-0.85211
-4.5962	0.3008
-5.7009	1.6848
-8.4923	-0.51253
-7.8608	3.2971
-4.776	0.10756
-5.0099	0.23011
-5.1272	-0.56314
-4.5694	-0.14984
-6.4062	2.1771
-6.7858	2.4355
-5.0018	-0.78206
-5.3847	1.4847
-7.9598	-0.68451
-9.2304	4.5983
-4.1914	-0.031915
-4.9935	-0.83238
-6.0835	1.8477
-5.9148	1.7598
-5.6288	1.4834
-4.6471	-0.56306
-7.3545	3.3311
-4.8712	0.35938
-5.3779	1.2398
-5.1144	-0.17483
-8.1907	3.9122
-5.2697	0.79183
-5.3547	1.426
-7.09	3.1697
-5.646	-0.95707
-4.9458	0.087251
-9.5228	-0.28055
-6.1835	2.1438
-5.063	0.18718
-7.1273	-0.71553
-6.3953	-0.72821
-4.7568	0.12671
-5.5609	-0.82463
-5.1411	1.0507
-5.6393	-0.99954
-4.355	-0.6518
-4.3668	-0.34822
-4.9178	-0.045158
-8.798	4.3512
-7.0432	-0.84243
-4.7776	-0.95192
-7.5694	3.3368
-6.5668	-0.51734
-4.5708	-0.51685
-7.6755	3.2933
-4.3595	-0.026972
-4.3939	-0.95465
-8.1552	-0.58897
-4.4257	-0.21024
-4.8249	0.79085
-9.8618	-0.18398
-9.1021	-0.34431
-9.0718	-0.4083
-4.9016	-0.63336
-10.781	0.060529
-5.5065	-0.53921
-4.3668	-0.61081
-6.0777	-1.1005
-10.41	-0.05864
-5.4316	1.3926
-4.9686	0.58094
-5.1744	0.33516
-5.344	1.0683
-8.7148	4.2852
-6.0365	-0.90038
-5.3669	-0.15924
-4.8692	0.94169
-7.9122	3.5779
-8.0217	-0.32667
-11.059	0.12861
-8.1292	-0.54534
-6.5865	-0.90626
-6.874	-0.96716
-8.2624	-0.48014
-4.6333	-0.032846
-5.6105	-0.41291
-6.1054	-0.91302
-5.3	-0.34754
-10.042	-0.27701
-5.8489	1.5818
-5.6477	1.4114
-4.4228	-0.7338
-5.3726	1.3037
-7.2713	-0.62151
-10.195	-0.012339
-7.3673	3.3457
-5.7567	1.7178
-6.6448	-0.37289
-6.0635	1.6289
-4.4755	0.1861
-5.7347	1.6319
-5.0628	-0.86805
-9.8816	-0.3327
-5.5278	1.6166
-10.066	-0.15601
-4.8507	-0.50308
-6.2944	-0.8718
-4.9305	0.67898
-6.4201	-0.8871
-4.4156	0.36525
-9.0696	4.6079
-4.6309	0.071663
-8.7049	-0.47351
-4.5936	-0.70496
-6.1327	-0.63177
-9.0287	-0.35226
-5.5409	-0.73695
-6.4276	2.4626
-4.3802	0.13025
-10.565	-0.0043507
-6.411	2.3389
-6.0795	-1.0221
-4.6536	0.43593
-6.2727	1.8289
-8.053	-0.56631
-6.5224	-0.89452
-8.8115	4.2773
-8.0014	-0.61256
-5.2421	-0.79757
